Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Present Value of Customer
HG97353,Oregon,8679.838135,No,Premium,Bachelor,01-04-2011,Employed,F,52717,Rural,Married,109,5,60,0,8,Corporate Auto,Corporate L2,Offer3,Agent,60.151529,Four-Door Car,Medsize,6479.848471
FM31768,Arizona,5979.724161,Yes,Extended,High School or Below,02-07-2011,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,Personal Auto,Personal L1,Offer2,Agent,547.2,Four-Door Car,Medsize,3708.8
DO18118,Oregon,10996.71336,No,Basic,High School or Below,01-02-2011,Unemployed,F,0,Suburban,Single,104,29,73,0,2,Personal Auto,Personal L2,Offer3,Branch,748.8,SUV,Medsize,6843.2
BC31913,Arizona,11718.41696,No,Basic,Bachelor,02-07-2011,Employed,F,73903,Suburban,Married,73,30,39,0,2,Corporate Auto,Corporate L3,Offer2,Web,439.361029,Four-Door Car,Small,2407.638971
HB29169,Washington,42462.96794,No,Premium,Bachelor,01-01-2011,Unemployed,F,0,Suburban,Married,281,16,92,1,2,Personal Auto,Personal L3,Offer1,Branch,1499.806352,Luxury SUV,Medsize,24352.193648
KO86181,Oregon,6941.872931,No,Basic,College,02-11-2011,Unemployed,F,0,Suburban,Single,111,3,73,3,6,Personal Auto,Personal L3,Offer1,Agent,532.8,SUV,Small,7570.2
NT38409,California,2551.314013,No,Basic,College,1/24/11,Employed,M,79452,Urban,Single,65,33,75,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,187.683707,Four-Door Car,Medsize,4687.316293
IP77666,Nevada,10656.88195,Yes,Extended,Bachelor,2/27/11,Employed,F,72540,Suburban,Married,88,7,3,0,2,Personal Auto,Personal L3,Offer2,Call Center,631.743039,Two-Door Car,Medsize,-367.74303899999995
KL80110,Arizona,9333.333631,No,Basic,College,1/25/11,Employed,F,89513,Rural,Married,116,5,12,0,6,Personal Auto,Personal L2,Offer2,Branch,232.945977,SUV,Medsize,1159.054023
KR35099,Washington,7507.455372,Yes,Basic,College,02-06-2011,Employed,M,60920,Urban,Single,64,10,61,0,2,Personal Auto,Personal L3,Offer2,Agent,231.201886,Two-Door Car,Medsize,3672.798114
YP41539,Oregon,5320.081159,No,Basic,High School or Below,2/25/11,Employed,F,88669,Urban,Married,66,9,18,1,4,Personal Auto,Personal L2,Offer1,Call Center,213.574473,Four-Door Car,Medsize,974.425527
MM10866,California,8609.158215,Yes,Basic,Bachelor,1/14/11,Employed,F,79090,Urban,Married,107,2,74,0,3,Personal Auto,Personal L2,Offer2,Branch,289.040734,SUV,Medsize,7628.959266
WD88264,Washington,12298.6863,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,17101,Suburban,Single,113,1,88,0,2,Corporate Auto,Corporate L2,Offer1,Call Center,542.4,SUV,Medsize,9401.6
XN18885,Oregon,7285.030983,Yes,Basic,High School or Below,2/28/11,Employed,M,44788,Suburban,Married,61,6,48,0,2,Personal Auto,Personal L2,Offer2,Agent,386.031248,Four-Door Car,Small,2541.9687519999998
VB94165,Nevada,6714.070698,No,Extended,Master,1/14/11,Unemployed,M,0,Suburban,Married,93,8,42,1,3,Special Auto,Special L2,Offer1,Agent,604.270179,Two-Door Car,Small,3301.729821
FG71665,Arizona,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize,2570.2
IV98398,California,15320.37177,No,Extended,Bachelor,1/21/11,Employed,M,81955,Suburban,Married,126,3,21,0,2,Corporate Auto,Corporate L3,Offer1,Web,720.054248,SUV,Medsize,1925.945752
YN39714,Oregon,8488.561363,No,Basic,High School or Below,01-04-2011,Employed,F,80213,Suburban,Married,70,12,17,0,2,Personal Auto,Personal L3,Offer1,Branch,440.268527,Two-Door Car,Medsize,749.731473
WL92199,Arizona,2379.195759,No,Basic,Doctor,1/17/11,Unemployed,M,0,Rural,Divorced,66,3,21,0,1,Personal Auto,Personal L3,Offer4,Call Center,90.989464,Four-Door Car,Medsize,1295.010536
KC36987,Oregon,13334.26763,No,Premium,Bachelor,1/20/11,Employed,M,47950,Urban,Married,170,23,86,1,8,Personal Auto,Personal L3,Offer1,Branch,780.990942,SUV,Medsize,13839.009058
JW24212,Oregon,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large,7422.884601
OG57342,Washington,2382.706153,No,Basic,Doctor,02-04-2011,Unemployed,M,0,Suburban,Married,65,8,50,0,1,Corporate Auto,Corporate L2,Offer3,Web,312.0,Four-Door Car,Medsize,2938.0
SN49269,Oregon,7812.889738,No,Basic,High School or Below,2/16/11,Employed,M,72353,Suburban,Divorced,66,27,15,0,2,Personal Auto,Personal L2,Offer2,Web,316.8,Two-Door Car,Small,673.2
RE52529,California,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Corporate Auto,Corporate L1,Offer2,Web,256.43803,Four-Door Car,Medsize,6068.56197
EQ68292,Arizona,5334.784887,No,Basic,Bachelor,2/19/11,Employed,M,74606,Rural,Divorced,68,2,34,0,5,Corporate Auto,Corporate L3,Offer4,Agent,109.112713,Two-Door Car,Small,2202.887287
KF88603,Oregon,9700.35416,No,Extended,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,138,23,54,0,3,Personal Auto,Personal L1,Offer1,Branch,993.6,SUV,Medsize,6458.4
JR62870,California,5703.288862,No,Basic,High School or Below,2/25/11,Employed,M,41438,Urban,Single,72,8,39,0,9,Personal Auto,Personal L1,Offer1,Branch,323.836677,Two-Door Car,Medsize,2484.1633229999998
NN40477,Arizona,4280.747008,No,Basic,Bachelor,02-09-2011,Employed,F,52679,Suburban,Divorced,110,25,21,2,1,Personal Auto,Personal L2,Offer2,Branch,528.0,Sports Car,Medsize,1782.0
JP40952,Arizona,3398.052277,No,Basic,High School or Below,2/25/11,Unemployed,M,0,Suburban,Single,101,4,60,0,1,Personal Auto,Personal L3,Offer3,Agent,1183.780098,SUV,Medsize,4876.219902
FG24548,Oregon,11044.10847,No,Basic,Bachelor,02-04-2011,Employed,M,44524,Urban,Married,70,28,42,0,2,Personal Auto,Personal L3,Offer4,Web,200.768848,Four-Door Car,Medsize,2739.231152
DZ89536,Oregon,3237.996209,Yes,Extended,Master,1/16/11,Employed,M,60244,Urban,Married,83,3,72,3,1,Corporate Auto,Corporate L3,Offer3,Agent,326.281835,Four-Door Car,Medsize,5649.718165
GH64274,California,25805.26839,No,Extended,High School or Below,02-06-2011,Employed,M,22711,Suburban,Married,82,8,74,0,2,Personal Auto,Personal L2,Offer2,Branch,393.6,Two-Door Car,Medsize,5674.4
NX62002,Oregon,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize,6511.6
CV57391,Arizona,22261.0224,No,Basic,Bachelor,01-07-2011,Employed,F,50398,Urban,Single,71,18,51,0,2,Personal Auto,Personal L3,Offer3,Web,339.42418,Four-Door Car,Medsize,3281.57582
ZN36983,California,9006.598402,No,Extended,College,1/17/11,Unemployed,M,0,Suburban,Married,86,19,99,1,2,Personal Auto,Personal L3,Offer1,Web,412.8,Four-Door Car,Medsize,8101.2
OT40088,Oregon,9904.977027,No,Basic,High School or Below,1/15/11,Unemployed,F,0,Suburban,Single,66,1,73,0,2,Personal Auto,Personal L3,Offer1,Web,475.2,Four-Door Car,Small,4342.8
CD56261,California,7432.203079,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,102,16,34,0,5,Corporate Auto,Corporate L3,Offer2,Call Center,1037.274096,SUV,Medsize,2430.725904
OG72448,Arizona,8150.573759,No,Premium,Bachelor,1/28/11,Unemployed,M,0,Suburban,Single,114,11,20,0,3,Personal Auto,Personal L2,Offer2,Branch,1310.46158,Four-Door Car,Small,969.5384200000001
IH64929,California,4956.247235,No,Basic,High School or Below,2/24/11,Employed,M,87197,Urban,Single,63,35,45,0,3,Personal Auto,Personal L2,Offer2,Branch,247.402353,Two-Door Car,Medsize,2587.597647
FD20455,California,6537.051379,No,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Single,100,22,24,0,3,Personal Auto,Personal L3,Offer2,Web,720.0,Sports Car,Medsize,1680.0
ET89070,California,9448.833931,No,Basic,High School or Below,1/25/11,Employed,F,85221,Urban,Married,117,11,42,0,4,Personal Auto,Personal L2,Offer2,Branch,516.907624,Sports Car,Medsize,4397.092376
DY87071,Arizona,7519.133631,Yes,Extended,High School or Below,2/20/11,Employed,M,96306,Rural,Divorced,95,12,17,1,6,Personal Auto,Personal L3,Offer1,Agent,185.355353,Four-Door Car,Medsize,1429.644647
AX10148,California,2409.368488,No,Basic,Bachelor,02-01-2011,Unemployed,F,0,Suburban,Married,66,3,97,0,1,Personal Auto,Personal L2,Offer4,Web,316.8,Four-Door Car,Medsize,6085.2
DB28487,California,17041.4383,No,Basic,High School or Below,02-01-2011,Disabled,F,22249,Suburban,Married,64,4,88,0,2,Personal Auto,Personal L3,Offer4,Call Center,455.191595,Four-Door Car,Medsize,5176.808405
KU92052,California,4398.047053,No,Basic,High School or Below,2/19/11,Unemployed,F,0,Suburban,Single,62,6,62,0,3,Personal Auto,Personal L2,Offer1,Agent,382.067564,Four-Door Car,Medsize,3461.932436
FB17016,Oregon,5470.060561,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20,11,0,1,Personal Auto,Personal L3,Offer2,Agent,702.990032,SUV,Medsize,815.009968
BM45823,Oregon,3173.032243,No,Premium,College,1/25/11,Unemployed,M,0,Suburban,Married,101,34,52,4,1,Personal Auto,Personal L3,Offer1,Call Center,484.8,Four-Door Car,Small,4767.2
NN53003,California,13258.17973,No,Basic,College,2/17/11,Medical Leave,M,20754,Suburban,Divorced,184,19,15,0,7,Personal Auto,Personal L3,Offer1,Agent,1324.8,Luxury SUV,Medsize,1435.2
LF94873,California,13045.37088,No,Premium,College,2/23/11,Unemployed,F,0,Suburban,Single,190,21,35,1,7,Personal Auto,Personal L3,Offer3,Branch,1654.202174,SUV,Medsize,4995.797826
VB57504,California,2560.691306,No,Basic,High School or Below,01-05-2011,Employed,M,30027,Suburban,Married,65,13,10,0,1,Personal Auto,Personal L3,Offer2,Branch,312.0,Four-Door Car,Medsize,338.0
NT25078,Nevada,3387.77901,No,Extended,Bachelor,1/29/11,Employed,M,23156,Suburban,Married,88,9,6,2,1,Special Auto,Special L2,Offer4,Agent,422.4,Four-Door Car,Medsize,105.60000000000002
FH86704,California,6439.330195,No,Extended,High School or Below,2/24/11,Unemployed,M,0,Suburban,Single,93,7,85,0,4,Personal Auto,Personal L3,Offer1,Agent,669.6,Four-Door Car,Medsize,7235.4
KX32370,California,7078.948599,No,Extended,College,1/16/11,Employed,M,23222,Urban,Married,90,10,66,0,4,Corporate Auto,Corporate L3,Offer3,Branch,252.938842,Two-Door Car,Large,5687.061158
NN76284,California,2417.763236,No,Basic,College,02-02-2011,Unemployed,F,0,Suburban,Married,65,16,90,0,1,Corporate Auto,Corporate L2,Offer1,Branch,468.0,Four-Door Car,Medsize,5382.0
LJ43988,California,20492.7355,No,Premium,Master,01-04-2011,Employed,F,27317,Suburban,Married,102,30,12,0,2,Personal Auto,Personal L2,Offer3,Agent,489.6,Four-Door Car,Medsize,734.4
MM44301,California,7805.31287,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Corporate Auto,Corporate L3,Offer1,Agent,508.8,SUV,Small,5215.2
ED63600,California,22062.54841,No,Extended,College,2/25/11,Unemployed,M,0,Suburban,Single,225,26,53,0,2,Corporate Auto,Corporate L2,Offer1,Agent,1620.0,Luxury Car,Medsize,10305.0
RT37588,Arizona,11218.44173,No,Extended,High School or Below,1/23/11,Employed,F,69268,Rural,Married,93,31,20,0,2,Personal Auto,Personal L1,Offer2,Agent,19.170855,Two-Door Car,Medsize,1840.829145
LF19061,Arizona,5427.484591,No,Basic,High School or Below,02-01-2011,Employed,F,74561,Urban,Married,68,0,23,1,5,Personal Auto,Personal L3,Offer3,Web,234.393625,Two-Door Car,Medsize,1329.606375
EW73451,Arizona,2592.437797,Yes,Basic,High School or Below,01-02-2011,Employed,M,72421,Suburban,Married,65,8,23,0,1,Personal Auto,Personal L2,Offer2,Call Center,312.0,Four-Door Car,Small,1183.0
UC29668,Oregon,2601.351096,No,Basic,Master,01-12-2011,Unemployed,F,0,Rural,Divorced,71,4,18,0,1,Corporate Auto,Corporate L3,Offer2,Branch,17.029835,Two-Door Car,Medsize,1260.970165
ZC32761,Arizona,8433.228985,No,Basic,Bachelor,2/15/11,Employed,M,57961,Rural,Divorced,72,27,64,0,2,Personal Auto,Personal L3,Offer1,Agent,38.513959,Two-Door Car,Large,4569.486041
FQ22639,California,2967.670797,No,Extended,College,2/22/11,Employed,M,35205,Rural,Married,76,7,11,0,1,Personal Auto,Personal L3,Offer2,Agent,178.839506,Four-Door Car,Large,657.160494
YZ60434,Oregon,5380.091626,No,Basic,Master,2/28/11,Unemployed,M,0,Rural,Divorced,74,19,41,0,8,Personal Auto,Personal L2,Offer1,Web,59.026302,Four-Door Car,Medsize,2974.973698
MJ45965,Oregon,8059.893671,No,Basic,High School or Below,2/18/11,Employed,M,72309,Urban,Single,68,3,51,0,2,Personal Auto,Personal L3,Offer4,Branch,244.727144,Four-Door Car,Medsize,3223.272856
IS95398,Nevada,8444.840217,No,Basic,Bachelor,02-07-2011,Employed,F,76352,Urban,Single,109,17,9,2,4,Personal Auto,Personal L2,Offer1,Agent,501.83778,SUV,Small,479.16222
LZ81665,Washington,9655.442955,No,Basic,High School or Below,01-08-2011,Unemployed,M,0,Suburban,Single,100,30,4,2,2,Personal Auto,Personal L2,Offer2,Call Center,720.0,SUV,Medsize,-320.0
OP43389,California,8178.235107,No,Basic,College,1/28/11,Employed,F,29057,Suburban,Married,102,22,24,0,3,Corporate Auto,Corporate L3,Offer2,Agent,489.6,SUV,Medsize,1958.4
PI98333,Oregon,2353.179121,No,Basic,Bachelor,1/24/11,Unemployed,F,0,Suburban,Single,66,11,73,0,1,Personal Auto,Personal L3,Offer1,Agent,501.153571,Four-Door Car,Medsize,4316.846429
YX67409,California,8058.659713,No,Basic,Bachelor,02-09-2011,Employed,M,25595,Suburban,Married,101,5,86,0,9,Personal Auto,Personal L2,Offer3,Call Center,484.8,SUV,Medsize,8201.2
XR85926,Oregon,8012.365866,No,Basic,Bachelor,1/27/11,Employed,M,58058,Suburban,Married,67,28,49,0,2,Personal Auto,Personal L1,Offer2,Call Center,355.198918,Four-Door Car,Medsize,2927.801082
MJ54807,Nevada,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L3,Offer1,Agent,508.8,SUV,Medsize,5215.2
AX36597,Arizona,5907.151868,No,Extended,College,2/28/11,Unemployed,F,0,Suburban,Married,81,8,47,0,8,Personal Auto,Personal L3,Offer4,Branch,390.161912,Four-Door Car,Medsize,3416.838088
IC94434,California,8257.666512,Yes,Basic,Bachelor,01-12-2011,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Corporate Auto,Corporate L1,Offer2,Call Center,424.330166,Four-Door Car,Medsize,3006.669834
ZX56541,California,4954.292104,No,Basic,Bachelor,02-06-2011,Employed,M,45329,Suburban,Married,65,13,7,3,4,Personal Auto,Personal L1,Offer4,Call Center,312.0,Two-Door Car,Medsize,143.0
RI76571,Washington,43026.52149,No,Basic,Master,01-07-2011,Employed,M,59349,Rural,Married,119,15,41,0,2,Personal Auto,Personal L3,Offer2,Web,222.032326,SUV,Medsize,4656.9676739999995
YL78930,Oregon,3794.964613,No,Premium,College,2/22/11,Retired,M,19794,Suburban,Married,105,1,78,0,1,Personal Auto,Personal L1,Offer4,Call Center,504.0,Four-Door Car,Medsize,7686.0
ZX17330,Arizona,2537.383207,No,Basic,Bachelor,1/30/11,Employed,M,92401,Rural,Divorced,64,30,37,0,1,Personal Auto,Personal L1,Offer4,Agent,50.359627,Four-Door Car,Medsize,2317.640373
MK92016,Oregon,8026.04923,No,Basic,Bachelor,2/20/11,Unemployed,M,0,Suburban,Married,109,10,20,0,6,Corporate Auto,Corporate L3,Offer1,Branch,898.430079,SUV,Medsize,1281.569921
KH93541,Nevada,7786.676381,No,Extended,College,02-10-2011,Employed,F,83000,Urban,Married,97,29,76,1,6,Corporate Auto,Corporate L2,Offer1,Branch,378.5566,Four-Door Car,Small,6993.4434
UG12132,Washington,5256.923177,No,Basic,College,02-04-2011,Employed,F,77693,Urban,Married,65,30,15,0,7,Personal Auto,Personal L1,Offer2,Call Center,225.045919,Four-Door Car,Medsize,749.954081
BV35683,Arizona,8256.2978,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal Auto,Personal L3,Offer2,Web,159.383042,Two-Door Car,Medsize,6326.616958
PN69476,Nevada,2453.336242,No,Basic,Master,1/27/11,Unemployed,M,0,Suburban,Married,70,5,70,2,1,Personal Auto,Personal L3,Offer4,Branch,449.601961,Two-Door Car,Medsize,4450.398039
HB70063,Washington,4312.769798,No,Basic,College,1/30/11,Employed,M,43386,Urban,Single,111,17,35,0,1,Personal Auto,Personal L1,Offer1,Call Center,413.002348,SUV,Medsize,3471.997652
CR59224,California,5556.91458,No,Basic,Bachelor,1/30/11,Medical Leave,M,29120,Suburban,Married,72,31,77,0,3,Corporate Auto,Corporate L3,Offer1,Agent,345.6,Two-Door Car,Medsize,5198.4
RH97231,Washington,8693.995589,No,Basic,Bachelor,01-01-2011,Employed,M,48893,Suburban,Married,110,9,26,0,3,Personal Auto,Personal L3,Offer1,Branch,787.88953,SUV,Medsize,2072.11047
FY67942,California,11830.95192,No,Premium,College,1/20/11,Employed,F,92931,Urban,Married,146,6,38,0,7,Personal Auto,Personal L3,Offer1,Branch,503.144025,SUV,Small,5044.855975
HG68775,Washington,4506.485006,No,Premium,College,2/17/11,Medical Leave,F,15462,Suburban,Married,115,34,18,0,1,Corporate Auto,Corporate L2,Offer1,Web,611.941558,Four-Door Car,Medsize,1458.058442
ED28429,Washington,4159.593921,No,Basic,Bachelor,02-01-2011,Unemployed,M,0,Suburban,Single,62,1,64,0,3,Personal Auto,Personal L1,Offer1,Agent,446.4,Two-Door Car,Medsize,3521.6
IH17933,Washington,4462.445111,No,Basic,College,02-08-2011,Employed,M,70088,Urban,Married,112,0,33,0,1,Personal Auto,Personal L3,Offer2,Call Center,536.481665,SUV,Large,3159.5183349999998
NE67816,Oregon,2515.259002,No,Basic,College,1/16/11,Employed,M,25558,Suburban,Married,63,31,11,0,1,Personal Auto,Personal L3,Offer2,Branch,453.6,Four-Door Car,Small,239.39999999999998
QJ65091,Arizona,8007.399376,Yes,Basic,High School or Below,01-02-2011,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Corporate Auto,Corporate L1,Offer1,Web,537.6,Sports Car,Medsize,9878.4
TR75465,Washington,9901.278118,No,Extended,Master,01-09-2011,Unemployed,M,0,Suburban,Married,134,24,51,0,3,Personal Auto,Personal L2,Offer1,Agent,643.2,SUV,Small,6190.8
LM12349,Washington,12282.84085,No,Premium,Bachelor,1/19/11,Employed,F,36328,Rural,Married,155,6,21,0,4,Corporate Auto,Corporate L2,Offer1,Agent,388.148089,SUV,Medsize,2866.8519109999997
XZ62712,Washington,44468.02303,No,Extended,High School or Below,1/29/11,Employed,F,32948,Suburban,Single,127,20,46,1,2,Personal Auto,Personal L2,Offer1,Call Center,1428.972913,SUV,Medsize,4413.027087
SL70555,California,8184.585992,No,Basic,Bachelor,02-05-2011,Employed,M,69114,Rural,Divorced,103,9,68,0,4,Personal Auto,Personal L3,Offer2,Agent,162.199584,SUV,Medsize,6841.800416
XI31845,Oregon,16007.94954,No,Extended,High School or Below,01-10-2011,Employed,F,45302,Suburban,Divorced,133,4,34,0,2,Personal Auto,Personal L1,Offer3,Branch,638.4,SUV,Small,3883.6
DQ34772,Arizona,6361.845408,No,Extended,High School or Below,2/20/11,Unemployed,M,0,Rural,Married,88,28,23,0,4,Personal Auto,Personal L3,Offer4,Branch,110.527627,Four-Door Car,Medsize,1913.472373
XU57332,California,8736.501241,No,Basic,College,02-10-2011,Employed,F,53173,Suburban,Single,112,30,57,0,4,Personal Auto,Personal L1,Offer1,Call Center,1169.409787,SUV,Medsize,5214.5902129999995
SJ87108,Arizona,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1,67,3,1,Corporate Auto,Corporate L3,Offer1,Agent,590.4,SUV,Medsize,7650.6
PL33465,Arizona,4376.363592,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Offer2,Agent,60.036683,Four-Door Car,Medsize,6932.963317
XL80761,California,9294.088719,No,Basic,College,01-01-2011,Employed,M,67544,Suburban,Married,116,2,15,0,3,Corporate Auto,Corporate L3,Offer1,Branch,556.8,SUV,Small,1183.2
SB41594,California,2543.003943,No,Basic,College,2/21/11,Employed,M,26691,Suburban,Married,65,7,51,0,1,Personal Auto,Personal L3,Offer3,Agent,312.0,Four-Door Car,Large,3003.0
UB51030,Washington,6582.450781,No,Basic,High School or Below,2/15/11,Unemployed,F,0,Suburban,Single,62,3,44,0,2,Special Auto,Special L3,Offer1,Agent,297.6,Four-Door Car,Medsize,2430.4
KT46283,California,4686.469674,Yes,Basic,College,02-12-2011,Employed,M,58089,Suburban,Married,118,31,83,0,1,Corporate Auto,Corporate L1,Offer1,Agent,566.4,SUV,Medsize,9227.6
WZ65217,Nevada,14325.15261,No,Extended,Bachelor,02-11-2011,Unemployed,M,0,Suburban,Married,136,30,75,0,2,Personal Auto,Personal L2,Offer1,Agent,652.8,SUV,Medsize,9547.2
JB11283,California,12743.35175,No,Basic,Bachelor,2/21/11,Employed,M,99583,Rural,Divorced,64,35,85,0,2,Personal Auto,Personal L2,Offer3,Branch,99.674341,Four-Door Car,Large,5340.325659
TM13014,California,2434.08581,No,Basic,Bachelor,2/18/11,Unemployed,M,0,Urban,Married,68,28,65,0,1,Personal Auto,Personal L2,Offer3,Branch,271.489602,Four-Door Car,Medsize,4148.510398
QS81789,Oregon,25107.09812,No,Basic,Bachelor,2/26/11,Medical Leave,F,24410,Suburban,Married,73,5,51,0,2,Corporate Auto,Corporate L3,Offer3,Web,350.4,Four-Door Car,Small,3372.6
FP78531,California,13432.00289,No,Basic,Bachelor,1/15/11,Employed,F,68956,Rural,Single,118,12,8,2,2,Personal Auto,Personal L3,Offer3,Call Center,118.538444,SUV,Medsize,825.461556
RN41087,California,2753.780996,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Urban,Married,73,29,82,0,1,Personal Auto,Personal L3,Offer1,Call Center,298.671049,Four-Door Car,Medsize,5687.328951
WJ88394,Nevada,8653.302322,No,Basic,College,1/29/11,Medical Leave,F,20588,Suburban,Married,113,6,86,0,7,Personal Auto,Personal L3,Offer1,Branch,586.390393,SUV,Medsize,9131.609607
LH94971,Oregon,7057.888812,No,Extended,Bachelor,1/17/11,Employed,M,37840,Suburban,Married,90,31,9,0,4,Corporate Auto,Corporate L2,Offer2,Agent,432.0,Four-Door Car,Large,378.0
